id,price_doc
32028,5096507.5
32029,16918884.0
32030,4023188.75
32031,3650168.5
32032,8336519.5
32033,7058337.5
32034,3730783.25
32035,7003669.5
32036,6888738.5
32037,8357167.5
32038,6119239.5
32039,8352570.5
32040,13500390.0
32041,3391388.25
32042,6211514.5
32043,33793604.0
32044,5251562.5
32045,3633774.75
32046,8011603.0
32047,10838582.0
32048,13959684.0
32049,6528044.5
32050,11589066.0
32051,7902611.0
32052,6094923.5
32053,7962731.5
32054,6545936.5
32055,4064666.0
32056,8804640.0
32057,4481724.5
32058,4806180.5
32059,5124473.0
32060,6020584.5
32061,8938936.0
32062,5941149.0
32063,6192753.0
32064,8985757.0
32065,5790729.5
32066,6168786.5
32067,3670110.25
32068,4809527.0
32069,3395634.25
32070,12177362.0
32071,4767205.0
32072,4301081.0
32073,3479884.25
32074,5517885.5
32075,12669556.0
32076,21000342.0
32077,8435841.0
32078,3858936.5
32079,4120214.5
32080,5133923.5
32081,29875356.0
32082,5232840.0
32083,3629504.25
32084,5827281.5
32085,8680637.0
32086,9586421.0
32087,5297235.0
32088,21052678.0
32089,5749370.5
32090,13395738.0
32091,6608032.0
32092,5490500.5
32093,5742959.0
32094,7889938.0
32095,6307569.0
32096,3503947.75
32097,12952330.0
32098,6327723.0
32099,7962709.0
32100,7725675.0
32101,5311652.5
32102,4136320.75
32103,3592800.0
32104,5596308.0
32105,6518700.0
32106,6677119.0
32107,5151314.5
32108,3654895.5
32109,7132303.0
32110,3634149.0
32111,13446218.0
32112,20003688.0
32113,8882120.0
32114,6847317.5
32115,8492280.0
32116,6109111.0
32117,8060183.0
32118,6777232.0
32119,9119675.0
32120,11162796.0
32121,3304654.0
32122,8333029.0
32123,23666868.0
32124,8059998.5
32125,11072694.0
32126,6668216.5
32127,8152401.5
32128,6439592.0
32129,5798576.5
32130,3659293.25
32131,11273266.0
32132,1911022.75
32133,3700779.25
32134,3829501.25
32135,7018426.0
32136,11190636.0
32137,8883018.0
32138,6406257.5
32139,7117340.5
32140,5958694.0
32141,3153256.75
32142,3923685.0
32143,7622914.0
32144,4565727.0
32145,38191344.0
32146,6766053.0
32147,5271584.0
32148,4694039.0
32149,9242781.0
32150,4967449.5
32151,9088176.0
32152,4617670.0
32153,6697597.5
32154,4066418.5
32155,6635787.0
32156,5104076.0
32157,14100872.0
32158,10331148.0
32159,14381428.0
32160,5844668.5
32161,8949359.0
32162,7473455.5
32163,9012293.0
32164,15136022.0
32165,9599796.0
32166,9515829.0
32167,11365866.0
32168,7753169.0
32169,4346309.5
32170,12388843.0
32171,14578926.0
32172,8149378.0
32173,6260339.5
32174,8139258.0
32175,19862710.0
32176,5195471.0
32177,10954135.0
32178,5956722.5
32179,9242199.0
32180,6695081.5
32181,5891160.5
32182,4416257.5
32183,5662438.0
32184,12301885.0
32185,6486144.5
32186,7134854.0
32187,4052605.25
32188,8577639.0
32189,3829501.25
32190,5040505.0
32191,4668013.5
32192,14986071.0
32193,6655967.0
32194,3566469.5
32195,13053817.0
32196,18728782.0
32197,10404513.0
32198,6439026.5
32199,8387053.0
32200,8837558.0
32201,8047739.5
32202,3671654.0
32203,3779194.5
32204,6764634.0
32205,18893756.0
32206,7921392.0
32207,9568738.0
32208,6316713.5
32209,4809472.0
32210,6035969.0
32211,42328020.0
32212,5552821.0
32213,6488811.0
32214,6731979.0
32215,6480041.5
32216,6061928.0
32217,5553430.5
32218,5668862.0
32219,9952817.0
32220,5763287.0
32221,7531252.0
32222,4579813.0
32223,4430905.0
32224,5352582.5
32225,6483837.0
32226,7830367.0
32227,17106668.0
32228,10812132.0
32229,16812276.0
32230,4777736.5
32231,15514273.0
32232,3749001.75
32233,5547121.0
32234,10975111.0
32235,21718560.0
32236,7541120.0
32237,40752680.0
32238,6622953.0
32239,14259417.0
32240,7305801.0
32241,5116211.0
32242,5432582.0
32243,7080971.0
32244,4688831.5
32245,7792939.5
32246,7207902.0
32247,6661752.5
32248,8844337.0
32249,7639259.5
32250,6512424.5
32251,4713557.5
32252,6202783.5
32253,9023146.0
32254,29037600.0
32255,5843553.5
32256,6390027.0
32257,3649604.5
32258,6324875.0
32259,5571556.5
32260,8956668.0
32261,22938322.0
32262,8061143.5
32263,4865153.5
32264,5121966.5
32265,10100261.0
32266,14120357.0
32267,6511673.0
32268,4353158.5
32269,6599901.0
32270,9800513.0
32271,6578824.0
32272,3578827.0
32273,8742406.0
32274,4853072.5
32275,6469001.5
32276,9239027.0
32277,11815904.0
32278,7544602.0
32279,4439228.5
32280,5577739.5
32281,5777193.0
32282,8806849.0
32283,6760686.5
32284,4147270.0
32285,10397351.0
32286,9849817.0
32287,5424686.5
32288,4986691.5
32289,4208849.5
32290,8063604.0
32291,3648376.25
32292,7923787.0
32293,4220377.0
32294,11376819.0
32295,6155634.0
32296,8335008.0
32297,10115607.0
32298,9272110.0
32299,2619744.5
32300,6766743.5
32301,13018757.0
32302,8552032.0
32303,6752445.5
32304,4983197.5
32305,5682410.0
32306,7412285.0
32307,14693438.0
32308,4906290.5
32309,6221130.5
32310,5242335.5
32311,8721663.0
32312,4151860.5
32313,5734071.5
32314,6614040.5
32315,12323538.0
32316,5771273.0
32317,11210141.0
32318,10130243.0
32319,4808302.5
32320,10292086.0
32321,7466367.5
32322,4190802.0
32323,7311669.5
32324,6851092.5
32325,4740886.0
32326,5113459.5
32327,5794762.0
32328,8360596.0
32329,5431401.0
32330,5863225.5
32331,6361982.5
32332,7017716.5
32333,7623371.5
32334,4970060.0
32335,7918944.5
32336,8985431.0
32337,5687089.0
32338,4892105.5
32339,8274523.5
32340,6979233.0
32341,6166827.5
32342,5450023.0
32343,6274319.5
32344,4261289.5
32345,5273665.5
32346,5988317.0
32347,4781643.0
32348,6555901.0
32349,6168198.0
32350,12809515.0
32351,6801875.5
32352,10821892.0
32353,5520680.0
32354,6588311.0
32355,5932837.0
32356,6263815.5
32357,7638851.5
32358,6921374.5
32359,22042322.0
32360,5243145.5
32361,8297075.5
32362,8880104.0
32363,6780192.5
32364,4867139.5
32365,7609977.5
32366,7038219.5
32367,3976074.5
32368,4999944.0
32369,7427860.0
32370,4109101.5
32371,7582058.0
32372,10046617.0
32373,9331189.0
32374,16679089.0
32375,5357883.5
32376,7605189.0
32377,6811340.0
32378,6006579.5
32379,4982071.0
32380,8880460.0
32381,3876009.5
32382,11255541.0
32383,12440013.0
32384,4842009.5
32385,8049858.5
32386,9364047.0
32387,3881410.25
32388,5347373.5
32389,10233754.0
32390,4715180.5
32391,6729411.5
32392,7221863.0
32393,7263783.5
32394,4975115.0
32395,4959534.5
32396,4300154.0
32397,6824695.5
32398,5540564.5
32399,9521584.0
32400,5722785.0
32401,7402748.5
32402,3717064.25
32403,10958753.0
32404,5333027.0
32405,15982557.0
32406,6537165.5
32407,6721939.0
32408,4376569.5
32409,18397390.0
32410,5528604.5
32411,7499322.5
32412,9707326.0
32413,11819556.0
32414,12725379.0
32415,5117221.0
32416,11112491.0
32417,8090626.0
32418,6126661.0
32419,5940548.5
32420,7246652.0
32421,1913999.375
32422,4183119.25
32423,5402564.0
32424,6693778.5
32425,4109517.0
32426,9185769.0
32427,11571506.0
32428,7054253.0
32429,9354497.0
32430,3701757.25
32431,7403906.0
32432,10916363.0
32433,3299873.5
32434,11279159.0
32435,6700606.5
32436,8965454.0
32437,9366298.0
32438,6285819.0
32439,4517727.5
32440,6945642.0
32441,3032868.25
32442,9345990.0
32443,5661347.0
32444,5174485.5
32445,8056486.0
32446,9165397.0
32447,7962936.5
32448,6183240.0
32449,11806600.0
32450,6513157.0
32451,9729160.0
32452,6229674.0
32453,6597057.0
32454,4191677.0
32455,7672113.5
32456,6025082.0
32457,5296295.5
32458,8057431.5
32459,9501429.0
32460,5835979.5
32461,13236441.0
32462,7302234.5
32463,4640538.0
32464,10608894.0
32465,4203214.0
32466,8169430.5
32467,5464741.5
32468,7970299.0
32469,7994430.5
32470,11498309.0
32471,18344724.0
32472,6163864.0
32473,6073229.0
32474,4020258.5
32475,13286346.0
32476,6340311.5
32477,3802730.25
32478,6679405.5
32479,3840550.0
32480,9936618.0
32481,4954570.5
32482,4766791.0
32483,9511583.0
32484,12835146.0
32485,14400779.0
32486,7123303.0
32487,6486645.0
32488,12620476.0
32489,12719798.0
32490,5941047.0
32491,7634299.5
32492,10136679.0
32493,7815036.0
32494,6054631.0
32495,5790729.5
32496,5532053.5
32497,7390291.0
32498,12746903.0
32499,12200495.0
32500,4374608.0
32501,8685158.0
32502,7474168.5
32503,5285729.5
32504,4106692.25
32505,8136378.5
32506,6397319.0
32507,3187950.75
32508,6499215.0
32509,4099175.75
32510,13366591.0
32511,4539010.0
32512,5884119.5
32513,5183316.0
32514,6648969.5
32515,7783350.5
32516,7236893.0
32517,9872048.0
32518,4481284.0
32519,4072022.25
32520,2145711.0
32521,6892872.0
32522,6200021.5
32523,7039387.5
32524,7684877.0
32525,5685044.5
32526,7487495.5
32527,7376370.5
32528,4762161.0
32529,6440224.5
32530,5027480.0
32531,6250484.5
32532,14627670.0
32533,5833019.5
32534,4725840.5
32535,5573863.0
32536,10879425.0
32537,6523258.5
32538,8773410.0
32539,5384576.5
32540,6844196.5
32541,12986171.0
32542,5859134.0
32543,6166645.5
32544,4906328.5
32545,4778306.5
32546,11186774.0
32547,6061321.0
32548,4095026.25
32549,3383815.25
32550,6423901.5
32551,5063795.5
32552,6457838.5
32553,6215236.0
32554,8873299.0
32555,9308524.0
32556,9035391.0
32557,3765778.5
32558,6700766.5
32559,7316224.5
32560,6009192.5
32561,5738311.5
32562,10628702.0
32563,6274397.5
32564,5010168.0
32565,8215315.5
32566,4097956.0
32567,4592773.0
32568,9710269.0
32569,6784274.0
32570,5819262.5
32571,5998388.0
32572,6110725.0
32573,8171628.5
32574,6377126.5
32575,4900787.0
32576,6619214.5
32577,4610075.5
32578,6039412.0
32579,7778000.5
32580,5460594.5
32581,4639573.0
32582,6655262.5
32583,7041852.0
32584,4468426.0
32585,4511932.5
32586,5731266.5
32587,5687214.0
32588,6391081.0
32589,2591595.25
32590,9502118.0
32591,7833870.0
32592,3802128.5
32593,3531729.25
32594,4137840.0
32595,6594566.0
32596,9712919.0
32597,6697310.0
32598,9625574.0
32599,6162383.0
32600,7128447.5
32601,4552809.0
32602,7167644.5
32603,6315243.5
32604,3887341.0
32605,5035661.5
32606,5792640.5
32607,7346211.5
32608,7348517.0
32609,6979858.5
32610,5993927.5
32611,6404974.5
32612,3890712.25
32613,5476647.0
32614,8717371.0
32615,4091598.5
32616,6389545.5
32617,7290050.5
32618,6016360.0
32619,3840535.5
32620,6544563.5
32621,5938520.5
32622,15954354.0
32623,9960280.0
32624,12725793.0
32625,8737397.0
32626,5981519.5
32627,6952859.0
32628,6856845.0
32629,12170559.0
32630,5542520.5
32631,5543604.0
32632,6032516.0
32633,6835886.0
32634,5843498.0
32635,8665393.0
32636,4684612.0
32637,7422251.5
32638,6397466.0
32639,8323602.0
32640,5570202.0
32641,5791237.0
32642,6153104.5
32643,11943403.0
32644,6832601.0
32645,5939687.5
32646,6957004.5
32647,13552790.0
32648,5898345.0
32649,6524814.5
32650,7749576.0
32651,1958779.375
32652,9785253.0
32653,10635637.0
32654,5363221.0
32655,11881148.0
32656,4296337.5
32657,5576224.0
32658,7628731.5
32659,3507886.5
32660,6599454.5
32661,6772005.0
32662,12996230.0
32663,8478692.0
32664,9299189.0
32665,11685597.0
32666,6920127.5
32667,5967775.5
32668,6001306.0
32669,8987402.0
32670,6647954.5
32671,6072795.0
32672,4047340.75
32673,8296687.5
32674,5673546.0
32675,4574369.5
32676,6060188.5
32677,4073945.0
32678,9306216.0
32679,4632663.0
32680,17850246.0
32681,8352068.0
32682,5496525.0
32683,12203008.0
32684,6316327.5
32685,5119627.0
32686,5967724.5
32687,5419350.0
32688,6371874.5
32689,5770453.5
32690,7057153.0
32691,7631467.5
32692,11735004.0
32693,7327180.0
32694,6639965.0
32695,8404227.0
32696,3480863.25
32697,6405408.5
32698,5677443.0
32699,5689123.0
32700,8289427.5
32701,11331601.0
32702,12721302.0
32703,8519292.0
32704,10299864.0
32705,9128934.0
32706,4834594.5
32707,7764963.5
32708,5660969.5
32709,5164586.0
32710,10123270.0
32711,6605121.0
32712,7651151.0
32713,5089469.5
32714,7344102.5
32715,3835521.0
32716,3960958.5
32717,7710483.0
32718,8354099.5
32719,5321352.0
32720,5082354.0
32721,13782819.0
32722,6455271.0
32723,4307767.5
32724,7605573.0
32725,16271880.0
32726,4708431.5
32727,4342196.0
32728,9051537.0
32729,5644742.5
32730,8555221.0
32731,5464574.5
32732,5182842.0
32733,5828888.0
32734,4362264.0
32735,5803401.0
32736,3904573.25
32737,3721608.0
32738,7462552.0
32739,40100900.0
32740,5191816.0
32741,6249280.5
32742,12054584.0
32743,6918800.5
32744,11065643.0
32745,5192538.5
32746,10146254.0
32747,6435122.0
32748,4131597.75
32749,3756094.5
32750,8702071.0
32751,6415593.5
32752,27585848.0
32753,5512583.5
32754,7260847.0
32755,6700453.0
32756,6957349.5
32757,11137998.0
32758,6690638.5
32759,5360045.5
32760,4967008.5
32761,5167966.0
32762,7033777.5
32763,5873915.5
32764,5536445.0
32765,5052016.5
32766,7343633.5
32767,5656064.0
32768,5502351.5
32769,5331648.5
32770,6130419.5
32771,12118001.0
32772,14839642.0
32773,5571248.5
32774,5526517.0
32775,5794220.5
32776,5462949.0
32777,3959980.25
32778,5468051.5
32779,3910644.0
32780,6170422.0
32781,6883944.5
32782,5695784.5
32783,8753543.0
32784,9213633.0
32785,6548502.5
32786,4781255.5
32787,9584721.0
32788,4721435.0
32789,3783110.75
32790,4553183.0
32791,5699984.5
32792,5404754.5
32793,14477065.0
32794,1610810.125
32795,4953167.5
32796,5307571.5
32797,6523134.0
32798,6247278.5
32799,11384895.0
32800,4081302.25
32801,5924661.5
32802,7490466.5
32803,4400555.0
32804,9717273.0
32805,9955341.0
32806,4995950.0
32807,4959582.0
32808,5412661.5
32809,8168247.0
32810,5334791.5
32811,8425598.0
32812,4750304.5
32813,6165234.0
32814,3667797.25
32815,4464962.5
32816,3911445.75
32817,5935259.5
32818,7957615.0
32819,3335830.5
32820,5028017.5
32821,10892527.0
32822,5935632.5
32823,8149603.5
32824,6215787.5
32825,5685126.0
32826,9699441.0
32827,8369323.0
32828,5640926.5
32829,5790309.5
32830,5135593.5
32831,5763045.5
32832,3711832.0
32833,11764676.0
32834,10419148.0
32835,5933425.5
32836,5584834.5
32837,5559439.5
32838,4334884.5
32839,24016650.0
32840,6497678.5
32841,5673713.5
32842,6948007.0
32843,3745038.5
32844,5531721.5
32845,7747958.0
32846,10939207.0
32847,3530928.0
32848,10013406.0
32849,3658846.5
32850,7079094.0
32851,9530651.0
32852,4137540.0
32853,4565387.5
32854,7920357.0
32855,9561549.0
32856,4428218.0
32857,8138210.0
32858,3592947.25
32859,5826837.0
32860,6591164.5
32861,5412460.5
32862,6780089.5
32863,6439825.0
32864,6716607.5
32865,7709387.5
32866,3584093.75
32867,4062999.5
32868,9457349.0
32869,6165710.5
32870,5352342.5
32871,4974299.0
32872,7969462.5
32873,4558461.5
32874,4596392.0
32875,7176454.0
32876,7352477.5
32877,8516563.0
32878,10809204.0
32879,3821537.0
32880,7100690.0
32881,7491009.5
32882,6695100.5
32883,4487926.0
32884,6089328.5
32885,4342813.0
32886,5209259.0
32887,5073279.5
32888,7649633.5
32889,3890037.0
32890,5081099.0
32891,6220145.5
32892,4884628.5
32893,9709565.0
32894,4975105.5
32895,7658969.5
32896,5783091.0
32897,3595850.75
32898,10762813.0
32899,8744283.0
32900,5764974.5
32901,6780018.0
32902,7492931.0
32903,6305650.5
32904,10872228.0
32905,6653581.0
32906,6191572.0
32907,4526353.0
32908,7564587.0
32909,2569767.5
32910,7558601.5
32911,9929475.0
32912,6343759.0
32913,6248952.5
32914,4524320.0
32915,7688271.0
32916,10847371.0
32917,5703204.0
32918,9380851.0
32919,12815771.0
32920,5076682.0
32921,4501776.0
32922,4375818.5
32923,5484728.0
32924,2658551.75
32925,4419540.0
32926,3238378.75
32927,9034237.0
32928,10694017.0
32929,11241681.0
32930,5141062.0
32931,5597365.0
32932,5353230.5
32933,5566198.0
32934,4259802.5
32935,11534992.0
32936,4160509.0
32937,4555814.5
32938,6968944.0
32939,4897292.0
32940,7149355.0
32941,8989820.0
32942,6613340.5
32943,4908069.5
32944,5123261.0
32945,5009131.5
32946,7219473.5
32947,6876753.0
32948,12833408.0
32949,5760599.5
32950,4497279.0
32951,7741273.5
32952,7244330.0
32953,6300336.5
32954,7184007.0
32955,9858877.0
32956,5844646.0
32957,5333835.5
32958,10215227.0
32959,11831826.0
32960,5657526.0
32961,9164401.0
32962,4943097.5
32963,9483468.0
32964,4596405.0
32965,8999737.0
32966,6711024.5
32967,6743642.0
32968,6082300.5
32969,6075778.5
32970,5778945.5
32971,5328558.0
32972,5850635.5
32973,5254568.5
32974,7267497.5
32975,7339363.0
32976,5793629.0
32977,4966999.0
32978,6227090.0
32979,5348413.5
32980,4215911.5
32981,5595700.0
32982,5924814.0
32983,7239254.0
32984,4883310.0
32985,4237517.5
32986,6539827.5
32987,8436445.0
32988,6472272.0
32989,4043324.75
32990,7929888.0
32991,3512040.5
32992,6152746.5
32993,4903895.5
32994,3568402.0
32995,8054857.5
32996,5194787.5
32997,7951629.5
32998,19993006.0
32999,3766831.0
33000,5660494.0
33001,5103268.0
33002,6129309.0
33003,4477729.5
33004,6314177.5
33005,6547416.0
33006,11743467.0
33007,5332386.0
33008,4070822.5
33009,7233843.5
33010,5548856.0
33011,4523513.5
33012,5457471.0
33013,3720621.5
33014,5726585.0
33015,5537839.0
33016,4843506.0
33017,5198256.5
33018,5855207.0
33019,6160825.5
33020,6022055.0
33021,6553457.0
33022,6585641.5
33023,7931075.0
33024,13787657.0
33025,4725989.5
33026,5533662.5
33027,3966212.75
33028,6217157.0
33029,5916824.0
33030,7753664.5
33031,4636561.0
33032,8608042.0
33033,7461456.0
33034,3826383.5
33035,6317538.5
33036,5367293.5
33037,7820493.5
33038,6644576.5
33039,8307138.5
33040,12090551.0
33041,3774620.0
33042,9957260.0
33043,7068550.0
33044,5843381.0
33045,13192685.0
33046,6537240.0
33047,9472657.0
33048,8839615.0
33049,20331880.0
33050,8621499.0
33051,5931117.5
33052,9660982.0
33053,7551209.5
33054,3799939.0
33055,10413149.0
33056,5432100.0
33057,7924837.5
33058,5819056.5
33059,8998655.0
33060,4499634.5
33061,4387012.5
33062,7112740.0
33063,6382195.0
33064,5316741.0
33065,5784299.0
33066,9419059.0
33067,5265393.5
33068,7624600.5
33069,12732129.0
33070,9616711.0
33071,11266495.0
33072,5392608.5
33073,3650259.0
33074,13170234.0
33075,5868875.5
33076,7585588.0
33077,6529651.0
33078,5070474.0
33079,9145979.0
33080,7175215.5
33081,15842580.0
33082,8900045.0
33083,6920127.5
33084,5524872.5
33085,12068179.0
33086,10624729.0
33087,4257881.5
33088,3939680.75
33089,9676380.0
33090,7796730.5
33091,5098559.5
33092,5401044.0
33093,15506049.0
33094,4884418.5
33095,4001836.0
33096,8332601.0
33097,5277247.5
33098,5773722.5
33099,5525794.5
33100,5604597.5
33101,5959171.0
33102,5632149.0
33103,2436734.0
33104,4597917.5
33105,10372749.0
33106,4694576.5
33107,3926897.0
33108,12485772.0
33109,5957847.5
33110,5691456.5
33111,5647434.5
33112,4907133.0
33113,6675896.5
33114,4531350.0
33115,8983323.0
33116,5639136.0
33117,4749208.5
33118,11555515.0
33119,11600300.0
33120,2999759.0
33121,5914161.5
33122,5037986.5
33123,40593104.0
33124,3693790.75
33125,6694155.5
33126,5724231.5
33127,6471883.5
33128,6114368.5
33129,12965182.0
33130,7994796.5
33131,8436895.0
33132,4355742.0
33133,32287132.0
33134,7882334.0
33135,8381423.5
33136,6921249.0
33137,4323650.5
33138,12865441.0
33139,7117191.5
33140,5990019.0
33141,6592729.5
33142,8591361.0
33143,3232852.5
33144,4087531.0
33145,6133203.0
33146,6279665.5
33147,3486604.25
33148,6134759.0
33149,15361365.0
33150,5254007.0
33151,6369328.5
33152,17535134.0
33153,10201442.0
33154,7061785.0
33155,11923054.0
33156,8642804.0
33157,6074903.5
33158,13388739.0
33159,4555545.5
33160,3867520.75
33161,5843225.0
33162,8578244.0
33163,5959631.5
33164,5900336.5
33165,7354567.0
33166,5415981.5
33167,5195282.5
33168,7268987.5
33169,3951066.25
33170,5898806.0
33171,7491331.0
33172,10393445.0
33173,4368875.5
33174,6257236.0
33175,3740427.25
33176,5303119.0
33177,6167986.5
33178,7121347.0
33179,12337437.0
33180,5369229.0
33181,5615554.5
33182,5300444.0
33183,4970714.5
33184,5021308.5
33185,7526326.5
33186,4627487.5
33187,6073287.0
33188,6865449.5
33189,5757244.5
33190,5702855.5
33191,12139585.0
33192,8315318.5
33193,6677469.5
33194,4945512.0
33195,7358320.0
33196,5493339.0
33197,5120438.0
33198,5157916.5
33199,6719272.5
33200,3635313.75
33201,6023215.0
33202,9383697.0
33203,7353024.0
33204,6094616.0
33205,6693261.5
33206,5924593.5
33207,10920528.0
33208,10263172.0
33209,5973464.5
33210,2884416.25
33211,6071052.0
33212,4958447.0
33213,4397396.5
33214,7781999.5
33215,4598904.5
33216,4092999.75
33217,4666776.0
33218,4911782.5
33219,3840279.0
33220,6643385.5
33221,5568799.5
33222,5064693.5
33223,1826385.75
33224,11261489.0
33225,7640942.5
33226,5304874.0
33227,4075670.5
33228,4208833.5
33229,6800449.0
33230,6387528.5
33231,7578169.0
33232,7695357.5
33233,9206694.0
33234,12762934.0
33235,6497374.5
33236,7534053.5
33237,15660009.0
33238,8207719.5
33239,5952207.5
33240,6612457.5
33241,5962667.5
33242,4367217.5
33243,3969406.5
33244,11176793.0
33245,6815641.5
33246,6669724.0
33247,4010283.25
33248,10127441.0
33249,16969592.0
33250,12422704.0
33251,7518464.0
33252,10227529.0
33253,6370337.0
33254,4179972.75
33255,7189291.5
33256,8278525.5
33257,5702398.5
33258,24013674.0
33259,5341293.0
33260,5105867.5
33261,7394330.5
33262,6664650.0
33263,5863488.0
33264,8537055.0
33265,9678909.0
33266,6436423.5
33267,5841458.5
33268,5901839.0
33269,11044409.0
33270,3157017.75
33271,5404831.5
33272,5482834.5
33273,7374218.0
33274,6713642.5
33275,7065739.0
33276,11767661.0
33277,6843361.5
33278,4535025.0
33279,6341019.0
33280,5576739.5
33281,5995791.5
33282,6701022.0
33283,5605431.5
33284,5998720.0
33285,12200378.0
33286,5077597.0
33287,3780423.75
33288,10609844.0
33289,5113098.5
33290,6168703.5
33291,5303018.0
33292,7759752.5
33293,6109781.5
33294,5473900.5
33295,4365127.5
33296,3930216.5
33297,6828784.0
33298,7784538.5
33299,13530655.0
33300,3631935.0
33301,7882041.0
33302,4201126.0
33303,9813756.0
33304,11762903.0
33305,6035641.0
33306,5925865.0
33307,9467636.0
33308,6418096.0
33309,6167792.0
33310,17641546.0
33311,6100623.0
33312,4465780.5
33313,5145054.5
33314,8657224.0
33315,7579911.0
33316,7180705.5
33317,8110851.0
33318,6867270.0
33319,6292422.5
33320,9518497.0
33321,5556964.0
33322,4738558.5
33323,7918446.5
33324,10854615.0
33325,7991373.5
33326,6674604.0
33327,6466966.0
33328,6738267.5
33329,10416267.0
33330,3345024.25
33331,20933236.0
33332,4436609.0
33333,10892735.0
33334,5846318.5
33335,11486121.0
33336,8974898.0
33337,3593879.5
33338,9806982.0
33339,5132523.5
33340,6945907.0
33341,7414278.5
33342,21302954.0
33343,6231040.5
33344,5131118.5
33345,5883137.5
33346,14546429.0
33347,17215500.0
33348,5725383.0
33349,5390351.5
33350,5023804.0
33351,10367824.0
33352,5611304.0
33353,6589090.0
33354,5524314.5
33355,4476790.0
33356,6586853.5
33357,8089021.0
33358,2668188.5
33359,9622510.0
33360,4219580.0
33361,9803036.0
33362,2813917.5
33363,6253537.5
33364,5558792.5
33365,8145229.0
33366,13813927.0
33367,5943875.0
33368,9056233.0
33369,7306957.5
33370,5167059.0
33371,6058316.0
33372,4926673.0
33373,5748608.5
33374,5878796.5
33375,6027352.0
33376,5120672.0
33377,7125674.0
33378,20871482.0
33379,5738557.0
33380,7211532.5
33381,6262866.0
33382,3818112.75
33383,5753901.5
33384,7964144.0
33385,1660672.0
33386,11725002.0
33387,7130534.5
33388,8269277.5
33389,4115227.25
33390,6950015.0
33391,5326810.0
33392,11938392.0
33393,5501281.5
33394,5358052.0
33395,9176155.0
33396,5996929.5
33397,6560773.5
33398,5420342.5
33399,9851603.0
33400,19782444.0
33401,11217113.0
33402,3299508.25
33403,6025363.5
33404,11991680.0
33405,9107612.0
33406,5414773.5
33407,6641408.5
33408,9333378.0
33409,8271060.0
33410,6629044.0
33411,5699865.0
33412,10503451.0
33413,5135819.0
33414,7381028.5
33415,19831670.0
33416,9953936.0
33417,6499159.0
33418,7734381.5
33419,7378375.5
33420,10407251.0
33421,7354195.5
33422,7576384.5
33423,2955681.0
33424,7261525.5
33425,5956773.5
33426,6679354.5
33427,14266218.0
33428,3901320.0
33429,4118360.25
33430,4193580.5
33431,4147412.25
33432,5287620.5
33433,5478841.0
33434,4823868.5
33435,7685940.0
33436,5391266.5
33437,5368624.5
33438,4886352.0
33439,3551091.5
33440,5667446.0
33441,4900773.0
33442,8636723.0
33443,6408591.5
33444,13375951.0
33445,4134195.25
33446,7347507.5
33447,3729908.0
33448,8136045.0
33449,11515340.0
33450,5850395.5
33451,13420545.0
33452,9361030.0
33453,4887293.5
33454,5518075.0
33455,6496699.5
33456,5708008.0
33457,5057898.0
33458,4015254.25
33459,17733544.0
33460,11202553.0
33461,11363092.0
33462,7214009.0
33463,4855428.5
33464,14468563.0
33465,4876273.5
33466,4251876.0
33467,5793237.0
33468,3856045.0
33469,10116340.0
33470,6415966.5
33471,1912282.375
33472,9730014.0
33473,7693706.5
33474,4754138.5
33475,3537446.25
33476,5862498.5
33477,7380184.5
33478,6577181.0
33479,10536357.0
33480,7569241.5
33481,7217966.0
33482,4688035.5
33483,7990162.0
33484,6484412.0
33485,14787737.0
33486,12982852.0
33487,5357316.5
33488,12158679.0
33489,11200396.0
33490,10849813.0
33491,7689444.5
33492,6444777.0
33493,6877034.5
33494,6107329.0
33495,9645901.0
33496,6660253.0
33497,9904564.0
33498,7663126.5
33499,7372340.5
33500,5964771.5
33501,8677790.0
33502,5203677.5
33503,8534849.0
33504,9701939.0
33505,6430785.0
33506,10040180.0
33507,6847840.0
33508,4976900.0
33509,5410963.5
33510,10439061.0
33511,6539191.5
33512,5504992.0
33513,15047163.0
33514,4124767.25
33515,4112277.0
33516,5023555.5
33517,8735205.0
33518,6878432.0
33519,6900501.5
33520,5436033.0
33521,7057718.0
33522,3965021.5
33523,6496495.0
33524,5788592.5
33525,7031376.0
33526,9055335.0
33527,6484517.5
33528,6074150.0
33529,4352668.5
33530,5728950.0
33531,5756420.5
33532,4489608.5
33533,6080038.5
33534,4211210.5
33535,7959937.5
33536,7213417.5
33537,3474561.75
33538,7687743.5
33539,8471023.0
33540,9575621.0
33541,13037220.0
33542,20647648.0
33543,9675015.0
33544,5669765.0
33545,8280665.0
33546,5315823.0
33547,7198408.5
33548,7426026.0
33549,8399203.0
33550,13027004.0
33551,7381500.5
33552,6670188.0
33553,4689511.0
33554,7954701.5
33555,13796996.0
33556,4558022.5
33557,8913398.0
33558,27352230.0
33559,8132205.0
33560,5090902.0
33561,1997449.0
33562,6951818.0
33563,6673872.5
33564,5427440.0
33565,5357551.5
33566,8217408.0
33567,8463279.0
33568,1664060.0
33569,4864374.0
33570,9629725.0
33571,2685409.75
33572,6687200.5
33573,3674708.5
33574,6789983.0
33575,5561539.5
33576,4974252.0
33577,8430831.0
33578,11692174.0
33579,8197440.5
33580,7964934.5
33581,6553438.5
